cc1	geoname_id1	cc2	geoname_id2	n
ID	1638546	ID	1648473	1
ID	1638546	TH	1150007	1
ID	1638562	ID	1625822	1
ID	1638562	ID	1627253	1
ID	1639094	ID	1648473	1
ID	1639150	ID	1622690	1
ID	1639150	ID	1629001	1
ID	1639150	ID	1630789	1
ID	1639150	ID	1632694	1
ID	1639150	ID	1633118	1
ID	1639150	ID	1634436	1
ID	1639150	ID	1642911	1
ID	1639150	ID	1648473	1
ID	1639693	ID	1645528	1
ID	1639859	ID	1629001	1
ID	1639859	ID	1642911	1
ID	1640044	ID	1627896	1
ID	1640044	ID	1642911	1
ID	1640344	ID	1621177	1
ID	1640344	ID	1622786	1
ID	1640344	ID	1633034	1
ID	1640344	ID	1636722	1
ID	1640344	ID	1642588	1
ID	1640344	ID	1642911	1
ID	1640344	ID	1648473	2
ID	1640344	ID	1650357	3
ID	1640344	MY	1735106	1
ID	1640576	ID	1642911	1
ID	1640576	ID	2057087	1
ID	1641136	ID	1627896	1
ID	1641136	ID	1642911	1
ID	1641136	PH	1716771	1
ID	1641301	ID	1622786	1
ID	1641301	ID	1625822	1
ID	1641301	ID	1629131	1
ID	1641301	ID	1635882	1
ID	1641301	ID	1636722	1
ID	1641301	ID	1642911	4
ID	1641301	ID	1645528	8
ID	1641301	ID	2057087	1
ID	1641301	ID	7385734	1
ID	1641301	TH	1609350	1
ID	1641552	ID	1650357	1
ID	1641902	ID	1214520	1
ID	1641902	ID	1622786	1
ID	1641902	ID	1630789	1
ID	1641902	ID	1633118	4
ID	1641902	ID	1636722	1
ID	1641902	ID	1642911	3
ID	1641902	ID	1647003	2
ID	1641902	ID	1648473	7
ID	1641902	ID	1650039	1
ID	1641902	ID	1650213	2
ID	1641902	ID	1650298	1
ID	1641902	ID	1650821	1
ID	1641902	ID	1958984	1
ID	1641902	ID	6260526	1
ID	1641902	ID	6262789	1
ID	1641902	ID	6569262	1
ID	1641902	MY	1732891	1
ID	1641902	MY	1733432	1
ID	1641902	MY	1735195	2
ID	1641902	MY	1735244	1
ID	1641902	MY	1735634	1
ID	1642133	ID	1621177	1
ID	1642133	ID	1621899	1
ID	1642133	ID	1626542	2
ID	1642133	ID	1636308	1
ID	1642133	ID	1642911	1
ID	1642133	ID	1645528	1
ID	1642133	ID	6792558	1
ID	1642133	ID	7054672	1
ID	1642467	ID	1625084	1
ID	1642467	ID	1625822	1
ID	1642467	ID	1627459	1
ID	1642467	ID	1642911	2
ID	1642467	ID	1645528	1
ID	1642467	ID	7590107	1
ID	1642588	ID	1622786	2
ID	1642588	ID	1625822	2
ID	1642588	ID	1636722	3
ID	1642588	ID	1640344	1
ID	1642588	ID	1648473	4
ID	1642588	ID	1649150	1
ID	1642588	ID	1650357	3
ID	1642588	ID	6767395	1
ID	1642588	ID	6839013	1
ID	1642588	ID	7406532	1
ID	1642588	MY	1732891	2
ID	1642588	MY	1735195	1
ID	1642588	MY	1771287	1
ID	1642588	TH	1607983	1
ID	1642588	TH	1609899	1
ID	1642858	ID	1625822	2
ID	1642858	ID	1627896	2
ID	1642858	ID	1630789	1
ID	1642858	ID	1633070	2
ID	1642858	ID	1633419	1
ID	1642858	ID	1642911	3
ID	1642858	ID	1648473	1
ID	1642858	ID	1650357	2
ID	1642858	ID	6722833	1
ID	1642858	SG	1880252	1
ID	1642858	TH	1153671	1
ID	1642902	PH	1701668	1
ID	1642911	BN	1820906	1
ID	1642911	ID	1214026	1
ID	1642911	ID	1214520	18
ID	1642911	ID	1214944	1
ID	1642911	ID	1215502	11
ID	1642911	ID	1621177	54
ID	1642911	ID	1621899	1
ID	1642911	ID	1622690	1
ID	1642911	ID	1622786	36
ID	1642911	ID	1622846	1
ID	1642911	ID	1623831	1
ID	1642911	ID	1623834	14
ID	1642911	ID	1624232	2
ID	1642911	ID	1624647	1
ID	1642911	ID	1624725	1
ID	1642911	ID	1624917	1
ID	1642911	ID	1625084	33
ID	1642911	ID	1625812	9
ID	1642911	ID	1625822	25
ID	1642911	ID	1626381	1
ID	1642911	ID	1626542	3
ID	1642911	ID	1626932	1
ID	1642911	ID	1627896	10
ID	1642911	ID	1628942	1
ID	1642911	ID	1629001	4
ID	1642911	ID	1629654	1
ID	1642911	ID	1630328	1
ID	1642911	ID	1630789	3
ID	1642911	ID	1631761	3
ID	1642911	ID	1632694	1
ID	1642911	ID	1633034	1
ID	1642911	ID	1633070	6
ID	1642911	ID	1633118	3
ID	1642911	ID	1633419	10
ID	1642911	ID	1634436	1
ID	1642911	ID	1635243	1
ID	1642911	ID	1635882	7
ID	1642911	ID	1636308	1
ID	1642911	ID	1636544	5
ID	1642911	ID	1636722	5
ID	1642911	ID	1637080	1
ID	1642911	ID	1638546	1
ID	1642911	ID	1639150	1
ID	1642911	ID	1639859	1
ID	1642911	ID	1640044	1
ID	1642911	ID	1640344	1
ID	1642911	ID	1640576	1
ID	1642911	ID	1641136	1
ID	1642911	ID	1641301	4
ID	1642911	ID	1641902	3
ID	1642911	ID	1642133	1
ID	1642911	ID	1642467	2
ID	1642911	ID	1642858	3
ID	1642911	ID	1644099	1
ID	1642911	ID	1645524	41
ID	1642911	ID	1645528	12
ID	1642911	ID	1646678	4
ID	1642911	ID	1647003	4
ID	1642911	ID	1647859	1
ID	1642911	ID	1648473	73
ID	1642911	ID	1649378	1
ID	1642911	ID	1649593	1
ID	1642911	ID	1650039	3
ID	1642911	ID	1650213	5
ID	1642911	ID	1650215	1
ID	1642911	ID	1650232	1
ID	1642911	ID	1650298	1
ID	1642911	ID	1650357	107
ID	1642911	ID	1650527	1
ID	1642911	ID	1650820	1
ID	1642911	ID	1651531	1
ID	1642911	ID	1902387	1
ID	1642911	ID	1958984	1
ID	1642911	ID	1959731	1
ID	1642911	ID	1960995	1
ID	1642911	ID	1962934	1
ID	1642911	ID	1968497	1
ID	1642911	ID	1968958	1
ID	1642911	ID	1969312	1
ID	1642911	ID	1969340	1
ID	1642911	ID	2000253	1
ID	1642911	ID	2007255	1
ID	1642911	ID	2057087	6
ID	1642911	ID	2082460	1
ID	1642911	ID	2082600	7
ID	1642911	ID	6262789	2
ID	1642911	ID	6264681	1
ID	1642911	ID	6399943	2
ID	1642911	ID	6560308	1
ID	1642911	ID	6569262	1
ID	1642911	ID	6592837	1
ID	1642911	ID	6598621	1
ID	1642911	ID	6598847	1
ID	1642911	ID	6703957	1
ID	1642911	ID	6722551	1
ID	1642911	ID	6774156	1
ID	1642911	ID	6779956	2
ID	1642911	ID	6839054	1
ID	1642911	ID	6839157	1
ID	1642911	ID	6840708	1
ID	1642911	ID	6840964	1
ID	1642911	ID	6965846	1
ID	1642911	ID	6966141	1
ID	1642911	ID	6967011	1
ID	1642911	ID	6983057	1
ID	1642911	ID	7054672	1
ID	1642911	ID	7056170	1
ID	1642911	ID	7057114	2
ID	1642911	ID	7104153	1
ID	1642911	ID	7386135	1
ID	1642911	ID	7386140	1
ID	1642911	ID	7456187	1
ID	1642911	ID	7456729	10
ID	1642911	ID	7529182	3
ID	1642911	ID	7570529	4
ID	1642911	ID	8305461	1
ID	1642911	ID	8378351	1
ID	1642911	ID	8430445	3
ID	1642911	ID	8581443	2
ID	1642911	ID	8646815	1
ID	1642911	KH	1821306	18
ID	1642911	KH	1822214	1
ID	1642911	KH	1831142	1
ID	1642911	LA	1651944	8
ID	1642911	MM	1298824	5
ID	1642911	MM	6611854	2
ID	1642911	MY	1732687	1
ID	1642911	MY	1732752	6
ID	1642911	MY	1732891	15
ID	1642911	MY	1732903	1
ID	1642911	MY	1733432	6
ID	1642911	MY	1733664	4
ID	1642911	MY	1734634	3
ID	1642911	MY	1734759	1
ID	1642911	MY	1734777	1
ID	1642911	MY	1734797	2
ID	1642911	MY	1735106	12
ID	1642911	MY	1735158	4
ID	1642911	MY	1735160	3
ID	1642911	MY	1735161	53
ID	1642911	MY	1735195	9
ID	1642911	MY	1735227	2
ID	1642911	MY	1735634	4
ID	1642911	MY	1736309	1
ID	1642911	MY	1736376	1
ID	1642911	MY	1737486	1
ID	1642911	MY	1756227	1
ID	1642911	MY	1760605	1
ID	1642911	MY	1777077	1
ID	1642911	MY	6697380	1
ID	1642911	PH	1679432	1
ID	1642911	PH	1680116	1
ID	1642911	PH	1684308	2
ID	1642911	PH	1689286	1
ID	1642911	PH	1692192	23
ID	1642911	PH	1692685	1
ID	1642911	PH	1694781	1
ID	1642911	PH	1699076	3
ID	1642911	PH	1701623	1
ID	1642911	PH	1701668	57
ID	1642911	PH	1701966	1
ID	1642911	PH	1703417	2
ID	1642911	PH	1705536	6
ID	1642911	PH	1706801	1
ID	1642911	PH	1708027	1
ID	1642911	PH	1708824	1
ID	1642911	PH	1711005	2
ID	1642911	PH	1714201	1
ID	1642911	PH	1714865	1
ID	1642911	PH	1715348	2
ID	1642911	PH	1717512	3
ID	1642911	PH	1722068	2
ID	1642911	PH	1728930	1
ID	1642911	PH	1729564	1
ID	1642911	PH	1730789	1
ID	1642911	PH	1731752	3
ID	1642911	PH	1966087	1
ID	1642911	PH	7290466	6
ID	1642911	PH	7419285	1
ID	1642911	PH	9035710	1
ID	1642911	SG	1880252	71
ID	1642911	SG	1880723	1
ID	1642911	TH	1149698	1
ID	1642911	TH	1151254	2
ID	1642911	TH	1151426	3
ID	1642911	TH	1152188	2
ID	1642911	TH	1152473	1
ID	1642911	TH	1153669	1
ID	1642911	TH	1153671	5
ID	1642911	TH	1156400	1
ID	1642911	TH	1606147	2
ID	1642911	TH	1607983	4
ID	1642911	TH	1608133	13
ID	1642911	TH	1608534	1
ID	1642911	TH	1609350	113
ID	1642911	TH	1609776	3
ID	1642911	TH	1610780	3
ID	1642911	TH	6865927	1
ID	1642911	VN	1566083	15
ID	1642911	VN	1572151	1
ID	1642911	VN	1575627	1
ID	1642911	VN	1581130	41
ID	1642911	VN	1581298	1
ID	1642911	VN	1582563	1
ID	1642911	VN	1586203	1
ID	1642911	VN	1942022	2
ID	1642911	VN	1942025	1
ID	1643089	ID	1621177	1
ID	1643089	ID	1627459	1
ID	1643089	ID	1648473	1
ID	1643089	ID	1650357	1
ID	1643089	ID	7590107	1
ID	1643089	MY	1732752	1
ID	1643089	MY	1732891	2
ID	1643837	ID	1629654	1
ID	1643837	ID	1636544	2
ID	1643837	ID	1647866	2
ID	1643837	ID	1648473	3
ID	1644099	ID	1642911	1
ID	1644099	ID	6560308	1
ID	1644099	ID	7558785	1
ID	1644932	ID	1625822	1
ID	1644932	ID	1627184	1
ID	1645524	ID	1214520	3
ID	1645524	ID	1215502	1
ID	1645524	ID	1464470	1
ID	1645524	ID	1621177	2
ID	1645524	ID	1622786	1
ID	1645524	ID	1625084	7
ID	1645524	ID	1625812	3
ID	1645524	ID	1625822	3
ID	1645524	ID	1626542	2
ID	1645524	ID	1627459	2
ID	1645524	ID	1627896	2
ID	1645524	ID	1636544	1
ID	1645524	ID	1637001	1
ID	1645524	ID	1642911	41
ID	1645524	ID	1647003	6
ID	1645524	ID	1648266	1
ID	1645524	ID	1648473	16
ID	1645524	ID	1650357	12
ID	1645524	ID	1961353	1
ID	1645524	ID	1986821	1
ID	1645524	ID	6403712	1
ID	1645524	ID	8070258	1
ID	1645524	ID	8581443	2
ID	1645524	KH	1821306	2
ID	1645524	LA	1651944	2
ID	1645524	MM	1298824	1
ID	1645524	MY	1732846	1
ID	1645524	MY	1732891	1
ID	1645524	MY	1734705	3
ID	1645524	MY	1734797	1
ID	1645524	MY	1735106	1
ID	1645524	MY	1735161	7
ID	1645524	MY	1756227	1
ID	1645524	MY	6697380	1
ID	1645524	PH	1692192	2
ID	1645524	PH	1701668	2
ID	1645524	SG	1880252	6
ID	1645524	TH	1153671	1
ID	1645524	TH	1608133	4
ID	1645524	TH	1609350	3
ID	1645524	TH	1611110	1
ID	1645524	VN	1566083	1
ID	1645524	VN	1581130	1
ID	1645528	ID	1214520	1
ID	1645528	ID	1215502	3
ID	1645528	ID	1621177	2
ID	1645528	ID	1622786	3
ID	1645528	ID	1622846	2
ID	1645528	ID	1625084	2
ID	1645528	ID	1625708	1
ID	1645528	ID	1625812	1
ID	1645528	ID	1625822	6
ID	1645528	ID	1626542	1
ID	1645528	ID	1627253	1
ID	1645528	ID	1627896	2
ID	1645528	ID	1629001	1
ID	1645528	ID	1629131	1
ID	1645528	ID	1633070	1
ID	1645528	ID	1633419	2
ID	1645528	ID	1635882	1
ID	1645528	ID	1636308	1
ID	1645528	ID	1636722	3
ID	1645528	ID	1639693	1
ID	1645528	ID	1641301	8
ID	1645528	ID	1642133	1
ID	1645528	ID	1642467	1
ID	1645528	ID	1642911	12
ID	1645528	ID	1648473	3
ID	1645528	ID	1650039	1
ID	1645528	ID	1650215	1
ID	1645528	ID	1650357	7
ID	1645528	ID	1650527	1
ID	1645528	ID	1650820	1
ID	1645528	ID	1902387	2
ID	1645528	ID	2057087	1
ID	1645528	ID	6719486	1
ID	1645528	ID	6792558	2
ID	1645528	ID	7456729	2
ID	1645528	ID	7529182	3
ID	1645528	ID	7590107	2
ID	1645528	ID	8581443	2
ID	1645528	KH	1821306	2
ID	1645528	MY	1734634	1
ID	1645528	MY	1734705	1
ID	1645528	MY	1735106	1
ID	1645528	MY	1735161	2
ID	1645528	PH	1714201	1
ID	1645528	PH	1715348	1
ID	1645528	SG	1880252	3
ID	1645528	TH	1152473	1
ID	1645528	TH	1152633	1
ID	1645528	TH	1153669	1
ID	1645528	TH	1153671	1
ID	1645528	TH	1607001	1
ID	1645528	TH	1607017	1
ID	1645528	TH	1609350	5
ID	1645528	TH	1609776	1
ID	1645528	VN	1566083	1
ID	1646194	BN	1820906	1
ID	1646194	ID	1215502	1
ID	1646194	ID	1632033	1
ID	1646194	ID	1650357	3
ID	1646448	ID	1650357	1
ID	1646452	ID	1214520	1
ID	1646452	ID	1648473	1
ID	1646452	ID	1650317	1
ID	1646452	MY	1735195	1
ID	1646678	ID	1642911	4
ID	1646678	ID	1648473	1
ID	1646678	ID	1650357	1
ID	1647003	ID	1621177	2
ID	1647003	ID	1625084	1
ID	1647003	ID	1626542	1
ID	1647003	ID	1629001	1
ID	1647003	ID	1630328	1
ID	1647003	ID	1633034	2
ID	1647003	ID	1633118	2
ID	1647003	ID	1633419	2
ID	1647003	ID	1636308	1
ID	1647003	ID	1636722	1
ID	1647003	ID	1641902	2
ID	1647003	ID	1642911	4
ID	1647003	ID	1645524	6
ID	1647003	ID	1648473	15
ID	1647003	ID	1650357	5
ID	1647003	ID	1961353	1
ID	1647003	ID	6260526	1
ID	1647003	ID	6560308	1
ID	1647003	ID	6703957	1
ID	1647003	ID	6722701	1
ID	1647003	KH	1821306	1
ID	1647003	MY	1732752	1
ID	1647003	MY	1732891	5
ID	1647003	MY	1735161	4
ID	1647003	MY	1735195	4
ID	1647003	MY	1735634	1
ID	1647003	PH	1701668	2
ID	1647003	PH	1715348	2
ID	1647003	SG	1880252	6
ID	1647003	TH	1153671	3
ID	1647003	TH	1608534	2
ID	1647003	TH	1609350	4
ID	1647003	VN	1580240	1
ID	1647003	VN	1581130	3
ID	1647142	ID	1648473	2
ID	1647149	TH	1151254	1
ID	1647206	ID	1650357	1
ID	1647679	LA	1651944	1
ID	1647859	ID	1642911	1
ID	1647866	ID	1636544	2
ID	1647866	ID	1643837	2
ID	1647866	ID	1648473	2
ID	1648266	ID	1621177	1
ID	1648266	ID	1645524	1
ID	1648473	ID	1214026	1
ID	1648473	ID	1214520	13
ID	1648473	ID	1214944	1
ID	1648473	ID	1215502	2
ID	1648473	ID	1342705	1
ID	1648473	ID	1621177	17
ID	1648473	ID	1622315	1
ID	1648473	ID	1622690	1
ID	1648473	ID	1622786	5
ID	1648473	ID	1623845	1
ID	1648473	ID	1624725	1
ID	1648473	ID	1624917	3
ID	1648473	ID	1625084	16
ID	1648473	ID	1625349	1
ID	1648473	ID	1625812	1
ID	1648473	ID	1625822	3
ID	1648473	ID	1626542	1
ID	1648473	ID	1626649	2
ID	1648473	ID	1626801	1
ID	1648473	ID	1627459	3
ID	1648473	ID	1627896	2
ID	1648473	ID	1628942	2
ID	1648473	ID	1629001	6
ID	1648473	ID	1629654	1
ID	1648473	ID	1630328	2
ID	1648473	ID	1630341	4
ID	1648473	ID	1630789	4
ID	1648473	ID	1631761	3
ID	1648473	ID	1632033	4
ID	1648473	ID	1632694	1
ID	1648473	ID	1633034	10
ID	1648473	ID	1633070	4
ID	1648473	ID	1633118	4
ID	1648473	ID	1633419	3
ID	1648473	ID	1634436	1
ID	1648473	ID	1635882	2
ID	1648473	ID	1636308	1
ID	1648473	ID	1636544	7
ID	1648473	ID	1636722	7
ID	1648473	ID	1637080	1
ID	1648473	ID	1638546	1
ID	1648473	ID	1639094	1
ID	1648473	ID	1639150	1
ID	1648473	ID	1640344	2
ID	1648473	ID	1641902	7
ID	1648473	ID	1642588	4
ID	1648473	ID	1642858	1
ID	1648473	ID	1642911	73
ID	1648473	ID	1643089	1
ID	1648473	ID	1643837	3
ID	1648473	ID	1645524	16
ID	1648473	ID	1645528	3
ID	1648473	ID	1646452	1
ID	1648473	ID	1646678	1
ID	1648473	ID	1647003	15
ID	1648473	ID	1647142	2
ID	1648473	ID	1647866	2
ID	1648473	ID	1649150	1
ID	1648473	ID	1649593	1
ID	1648473	ID	1650039	1
ID	1648473	ID	1650217	1
ID	1648473	ID	1650298	1
ID	1648473	ID	1650317	1
ID	1648473	ID	1650357	37
ID	1648473	ID	1650527	3
ID	1648473	ID	1651531	2
ID	1648473	ID	1888894	1
ID	1648473	ID	1958984	1
ID	1648473	ID	1965499	1
ID	1648473	ID	2010474	1
ID	1648473	ID	2057087	1
ID	1648473	ID	6260526	1
ID	1648473	ID	6262789	2
ID	1648473	ID	6264755	1
ID	1648473	ID	6408327	1
ID	1648473	ID	6560308	1
ID	1648473	ID	6569262	2
ID	1648473	ID	6582875	1
ID	1648473	ID	6583571	1
ID	1648473	ID	6701393	1
ID	1648473	ID	6703957	1
ID	1648473	ID	6722701	1
ID	1648473	ID	6723743	1
ID	1648473	ID	6774156	1
ID	1648473	ID	6839054	1
ID	1648473	ID	6910950	1
ID	1648473	ID	7386135	1
ID	1648473	ID	7570529	1
ID	1648473	ID	8074554	1
ID	1648473	ID	8404638	1
ID	1648473	ID	8430445	2
ID	1648473	ID	8563083	1
ID	1648473	KH	1821306	8
ID	1648473	LA	1651944	4
ID	1648473	LA	1655559	2
ID	1648473	MM	1298824	1
ID	1648473	MY	1732752	1
ID	1648473	MY	1732891	17
ID	1648473	MY	1733432	5
ID	1648473	MY	1733664	1
ID	1648473	MY	1734705	1
ID	1648473	MY	1735158	1
ID	1648473	MY	1735160	6
ID	1648473	MY	1735161	10
ID	1648473	MY	1735195	13
ID	1648473	MY	1744366	1
ID	1648473	PH	1684308	1
ID	1648473	PH	1692192	4
ID	1648473	PH	1694611	1
ID	1648473	PH	1699088	1
ID	1648473	PH	1701668	8
ID	1648473	PH	1705536	5
ID	1648473	PH	1714865	1
ID	1648473	PH	1723106	1
ID	1648473	PH	1966087	1
ID	1648473	PH	9035710	1
ID	1648473	SG	1880252	13
ID	1648473	TH	1151933	1
ID	1648473	TH	1153671	3
ID	1648473	TH	1605245	1
ID	1648473	TH	1606147	3
ID	1648473	TH	1607280	1
ID	1648473	TH	1607708	1
ID	1648473	TH	1607983	2
ID	1648473	TH	1608133	1
ID	1648473	TH	1608409	1
ID	1648473	TH	1608527	1
ID	1648473	TH	1608534	2
ID	1648473	TH	1609350	18
ID	1648473	TH	1609776	3
ID	1648473	TH	1611110	2
ID	1648473	VN	1562798	1
ID	1648473	VN	1566083	1
ID	1648473	VN	1571806	1
ID	1648473	VN	1571968	1
ID	1648473	VN	1581130	12
ID	1648473	VN	1582886	1
ID	1648473	VN	1586203	2
ID	1648473	VN	1593885	1
ID	1648473	VN	1942022	1
ID	1648975	ID	1215502	1
ID	1649150	ID	1624917	1
ID	1649150	ID	1633070	1
ID	1649150	ID	1642588	1
ID	1649150	ID	1648473	1
ID	1649150	ID	1650357	3
ID	1649150	ID	8563083	1
ID	1649150	MY	1735161	2
ID	1649169	ID	1636722	1
ID	1649378	ID	1214520	1
ID	1649378	ID	1625822	2
ID	1649378	ID	1627896	1
ID	1649378	ID	1642911	1
ID	1649575	MY	1732891	1
ID	1649575	MY	1734797	1
ID	1649593	ID	1633070	1
ID	1649593	ID	1642911	1
ID	1649593	ID	1648473	1
ID	1649824	ID	1636722	2
ID	1650039	ID	1215502	1
ID	1650039	ID	1625084	1
ID	1650039	ID	1641902	1
ID	1650039	ID	1642911	3
ID	1650039	ID	1645528	1
ID	1650039	ID	1648473	1
ID	1650039	ID	1650357	1
ID	1650039	ID	1650821	1
ID	1650039	ID	1902387	1
ID	1650039	ID	1966787	1
ID	1650039	ID	6786257	1
ID	1650039	ID	6838480	1
ID	1650039	MY	1737486	1
ID	1650039	PH	1701668	2
ID	1650039	PH	1708027	1
ID	1650039	PH	1715542	1
ID	1650039	PH	1720681	1
ID	1650070	ID	1636308	1
ID	1650213	ID	1622786	1
ID	1650213	ID	1633070	1
ID	1650213	ID	1633419	1
ID	1650213	ID	1636722	13
ID	1650213	ID	1641902	2
ID	1650213	ID	1642911	5
ID	1650213	ID	1650217	2
ID	1650213	ID	1650357	6
ID	1650213	ID	8430445	1
ID	1650213	MY	1732891	1
ID	1650213	MY	1735160	1
ID	1650215	ID	1642911	1
ID	1650215	ID	1645528	1
ID	1650217	ID	1648473	1
ID	1650217	ID	1650213	2
ID	1650232	ID	1642911	1
ID	1650298	ID	1214520	1
ID	1650298	ID	1633118	1
ID	1650298	ID	1641902	1
ID	1650298	ID	1642911	1
ID	1650298	ID	1648473	1
ID	1650298	ID	1958984	1
ID	1650298	ID	6262789	1
ID	1650298	ID	6569262	1
ID	1650298	MY	1733432	1
ID	1650298	MY	1735195	1
ID	1650317	ID	1214520	1
ID	1650317	ID	1646452	1
ID	1650317	ID	1648473	1
ID	1650317	MY	1735195	1
ID	1650329	ID	1632837	1
ID	1650353	MY	1735161	1
ID	1650353	MY	1735195	1
ID	1650353	SG	1880252	1
ID	1650357	BN	1820906	1
ID	1650357	ID	1214520	2
ID	1650357	ID	1215502	13
ID	1650357	ID	1621177	21
ID	1650357	ID	1622786	6
ID	1650357	ID	1623845	1
ID	1650357	ID	1624725	1
ID	1650357	ID	1625084	17
ID	1650357	ID	1625812	7
ID	1650357	ID	1625822	15
ID	1650357	ID	1626103	2
ID	1650357	ID	1627185	1
ID	1650357	ID	1627459	3
ID	1650357	ID	1627896	13
ID	1650357	ID	1629001	1
ID	1650357	ID	1630328	3
ID	1650357	ID	1630789	4
ID	1650357	ID	1631761	1
ID	1650357	ID	1633034	1
ID	1650357	ID	1633070	4
ID	1650357	ID	1633419	2
ID	1650357	ID	1634936	1
ID	1650357	ID	1636544	2
ID	1650357	ID	1636722	15
ID	1650357	ID	1636930	1
ID	1650357	ID	1640344	3
ID	1650357	ID	1641552	1
ID	1650357	ID	1642588	3
ID	1650357	ID	1642858	2
ID	1650357	ID	1642911	107
ID	1650357	ID	1643089	1
ID	1650357	ID	1645524	12
ID	1650357	ID	1645528	7
ID	1650357	ID	1646194	3
ID	1650357	ID	1646448	1
ID	1650357	ID	1646678	1
ID	1650357	ID	1647003	5
ID	1650357	ID	1647206	1
ID	1650357	ID	1648473	37
ID	1650357	ID	1649150	3
ID	1650357	ID	1650039	1
ID	1650357	ID	1650213	6
ID	1650357	ID	1650527	2
ID	1650357	ID	1651531	1
ID	1650357	ID	1949109	1
ID	1650357	ID	1962934	1
ID	1650357	ID	2057087	3
ID	1650357	ID	2082600	2
ID	1650357	ID	6200769	1
ID	1650357	ID	6262789	1
ID	1650357	ID	6264755	1
ID	1650357	ID	6560308	2
ID	1650357	ID	6701954	1
ID	1650357	ID	6703957	1
ID	1650357	ID	6840932	1
ID	1650357	ID	6983096	1
ID	1650357	ID	6996412	1
ID	1650357	ID	7456187	1
ID	1650357	ID	7529182	1
ID	1650357	ID	7590107	2
ID	1650357	ID	7862908	1
ID	1650357	ID	8581443	1
ID	1650357	ID	8646815	1
ID	1650357	KH	1821306	1
ID	1650357	MY	1732752	9
ID	1650357	MY	1732891	15
ID	1650357	MY	1734634	1
ID	1650357	MY	1734798	1
ID	1650357	MY	1735086	1
ID	1650357	MY	1735106	5
ID	1650357	MY	1735161	11
ID	1650357	MY	1735244	4
ID	1650357	MY	1735436	1
ID	1650357	MY	1738050	1
ID	1650357	MY	1756227	1
ID	1650357	PH	1692192	10
ID	1650357	PH	1695849	1
ID	1650357	PH	1701668	11
ID	1650357	PH	1703417	2
ID	1650357	PH	1717512	2
ID	1650357	SG	1880252	18
ID	1650357	TH	1153671	1
ID	1650357	TH	1607017	1
ID	1650357	TH	1607983	2
ID	1650357	TH	1608133	1
ID	1650357	TH	1608534	1
ID	1650357	TH	1609350	9
ID	1650357	TH	1609776	1
ID	1650357	VN	1566083	5
ID	1650357	VN	1581130	6
ID	1650357	VN	1584071	1
ID	1650357	VN	1942022	2
ID	1650357	VN	8616113	1
ID	1650527	ID	1214520	1
ID	1650527	ID	1622786	1
ID	1650527	ID	1629001	1
ID	1650527	ID	1633070	1
ID	1650527	ID	1642911	1
ID	1650527	ID	1645528	1
ID	1650527	ID	1648473	3
ID	1650527	ID	1650357	2
ID	1650527	MY	1735195	1
ID	1650536	ID	7665567	1
ID	1650820	ID	1622846	1
ID	1650820	ID	1642911	1
ID	1650820	ID	1645528	1
ID	1650820	ID	6263664	1
ID	1650821	ID	1641902	1
ID	1650821	ID	1650039	1
ID	1651531	ID	1623845	1
ID	1651531	ID	1642911	1
ID	1651531	ID	1648473	2
ID	1651531	ID	1650357	1
ID	1651531	ID	6841052	1
ID	1651531	MY	1735161	1
ID	1888894	ID	1214520	1
ID	1888894	ID	1648473	1
ID	1899381	MY	1732752	1
ID	1902387	ID	1642911	1
ID	1902387	ID	1645528	2
ID	1902387	ID	1650039	1
ID	1902387	ID	6719486	1
ID	1902387	PH	1714201	1
ID	1902387	PH	1715348	1
ID	1933709	ID	1621177	1
ID	1933888	SG	1880252	1
ID	1949109	ID	1650357	1
ID	1949109	ID	7888242	1
ID	1949109	MY	1735106	1
ID	1958984	ID	1214520	1
ID	1958984	ID	1633118	1
ID	1958984	ID	1641902	1
ID	1958984	ID	1642911	1
ID	1958984	ID	1648473	1
ID	1958984	ID	1650298	1
ID	1958984	ID	6262789	1
ID	1958984	ID	6569262	1
ID	1958984	MY	1733432	1
ID	1958984	MY	1735195	1
ID	1959432	PH	1705536	1
ID	1959432	VN	1581130	1
ID	1959731	ID	1633419	1
ID	1959731	ID	1642911	1
ID	1960995	ID	1642911	1
ID	1960995	ID	1969312	1
ID	1960995	ID	2082600	1
ID	1961353	ID	1626542	1
ID	1961353	ID	1645524	1
ID	1961353	ID	1647003	1
ID	1961353	ID	6840935	1
ID	1961353	TH	1609350	1
ID	1962934	ID	1621177	1
ID	1962934	ID	1625812	1
ID	1962934	ID	1625822	1
ID	1962934	ID	1636722	1
ID	1962934	ID	1642911	1
ID	1962934	ID	1650357	1
ID	1962934	ID	7570529	1
ID	1962968	ID	1633419	4
ID	1962968	MY	1732891	2
ID	1965499	ID	1648473	1
ID	1966787	ID	1650039	1
ID	1966787	ID	6840912	1
ID	1967536	ID	7411694	2
ID	1968497	ID	1214520	1
ID	1968497	ID	1642911	1
ID	1968497	ID	7456729	1
ID	1968497	MY	1735195	2
ID	1968958	ID	1642911	1
ID	1969312	ID	1642911	1
ID	1969312	ID	1960995	1
ID	1969312	ID	2082600	1
ID	1969340	ID	1642911	1
ID	1969340	SG	1880252	1
ID	1969340	TH	1609350	1
ID	1970547	ID	1621177	1
ID	1986821	ID	1645524	1
ID	2000253	ID	1621177	2
ID	2000253	ID	1630326	1
ID	2000253	ID	1642911	1
